year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,biomas
2,3,0,14,46275946.25854176,0.0,0.0,37655.35455917,31065.717656751738,0.0,0.0,1800.0,618.7926428398168,3334.981115727307,,5224.5116977,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,338.2031386132546,0.0,0.0,0.0,0.0,0.0,0.0,1954.263924309085,255.19553515032698,0.0,25.393969076235212,0.0
2,3,0,15,46275946.25854176,0.0,0.0,37562.77010537,32666.02205478399,0.0,0.0,1800.0,349.09363918634716,1904.2844199431563,,5136.8334616,0.0,0.0,0.0,0.0,162.16216216216216,841.7031801386702,405.81959212287865,129.0,0.0,0.0,204.40691423917818,0.0,0.0,0.0,0.0,0.0,0.0,365.59948551944535,123.91606271278168,0.0,20.770662234387334,0.0
2,3,0,16,46275946.25854176,0.0,0.0,37409.09243337,33186.38889135989,0.0,0.0,1800.0,84.23999413662506,1482.633204633204,,5019.9597896,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,67.15738581388662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.196727982154098,0.0,0.8858803405843396,0.0
2,3,0,17,46275946.25854176,0.0,0.0,37321.63901515,33176.08464958301,0.0,0.0,1800.0,0.0,1482.633204633204,,5086.0561084,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0,18,46275946.25854176,0.0,0.0,37346.23619672,31130.67619722621,0.0,0.0,1800.0,0.0,3554.633204633204,,5308.6692975,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,19,46275946.25854176,0.0,0.0,37865.48634240001,30389.027706069304,0.0,0.0,1800.0,0.0,4857.6332046332045,,5632.3182265000005,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,0,20,46275946.25854176,0.0,0.0,39372.82701981,32018.585195161202,0.0,0.0,1800.0,0.0,4857.6332046332045,,5917.724713199999,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,0,21,46275946.25854176,0.0,0.0,37921.19100410001,30449.2489619612,0.0,0.0,1800.0,0.0,4857.6332046332045,,5809.1236645,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,0,22,46275946.25854176,0.0,0.0,35248.4684029,27559.819122826062,0.0,0.0,1800.0,0.0,4857.6332046332045,,5249.711139600001,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,0,23,46275946.25854176,0.0,0.0,32818.04088318,24932.329912317953,0.0,0.0,1800.0,0.0,4857.6332046332045,,4864.1861363,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,0,24,46275946.25854176,0.0,0.0,31149.708999790008,21996.481727273458,-6.52811138479592e-14,0.0,1800.0,0.0,5527.879353580383,,4799.1322261,-6.52811138479592e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,1,1,43636609.41789171,0.0,0.0,30046.73693089,20804.079490624805,-2.0250467969162855e-13,0.0,1800.0,0.0,5527.879353580383,,4653.6616839,-2.0250467969162855e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,1,2,43636609.41789171,0.0,0.0,29645.077404919997,20369.852976062644,-2.0516921495072893e-13,0.0,1800.0,0.0,5527.879353580383,,4719.7715382,-2.0516921495072893e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,1,3,43636609.41789171,0.0,0.0,29332.05440393,20031.449731749126,1.6964207816272392e-13,0.0,1800.0,0.0,5527.879353580383,,4594.4737539,1.6964207816272392e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,1,4,43636609.41789171,0.0,0.0,29374.464621580002,20044.439375951362,2.3359092438113294e-13,0.0,1800.0,32.85923974367073,5527.879353580383,,4645.924545,2.3359092438113294e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,30.84034506190985,1303.0,2.0188946817608766,0.0
2,3,1,5,43636609.41789171,0.0,0.0,29792.05271683,20647.794391902553,-4.529709940470639e-14,0.0,1800.0,729.6846348847816,4679.145531947583,,4686.2300966,-4.529709940470639e-14,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,462.0,389.4841521277847,0.0,0.0,0.0,0.0,0.0,0.0,1893.5123273143786,315.9471321450334,1303.0,24.25335061196353,0.0
2,3,1,6,43636609.41789171,0.0,0.0,30768.677413390003,21600.498446974765,-8.570921750106208e-14,0.0,1800.0,1676.9672810631546,4296.969313464563,,4750.1556758,-8.570921750106208e-14,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,923.5657575949482,0.0,0.0,0.0,0.0,0.0,0.0,1511.336108831359,698.123350628053,1303.0,55.27817284015327,0.0
2,3,1,7,43636609.41789171,0.0,0.0,32586.495950380006,22432.12741478752,0.0,0.0,1800.0,2962.431323049618,3725.4383684436034,,5053.112314800001,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,430.64716440011034,1621.8723815999303,0.0,0.0,0.0,0.0,0.0,0.0,939.8051638103992,1269.654295649013,1303.0,70.90464580067533,0.0
2,3,1,8,43636609.41789171,0.0,0.0,35028.01742718,25523.812913170987,0.0,0.0,1800.0,2895.2337090933984,3748.1683506532568,,5652.961937,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,16.559139784946183,11.911975384835864,1561.6326368087655,0.0,0.0,0.0,0.0,0.0,0.0,945.9760062351066,1263.4834532243053,1303.0,70.11761906032785,0.0
2,3,1,9,43636609.41789171,0.0,0.0,36726.6984911,29229.087371618392,0.0,0.0,1800.0,2162.98049520767,2623.471042471042,,5632.4099741,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1044.828584517969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.695054552505,1303.0,121.45685613719624,0.0
2,3,1,10,43636609.41789171,0.0,0.0,36903.19749791,29098.107042422434,0.0,0.0,1800.0,2322.6083993333496,2785.633204633204,,5469.7012728,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,1262.1550484184024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.2473288096063,1303.0,185.20602210534057,0.0
2,3,1,11,43636609.41789171,0.0,0.0,36890.817101930006,29921.867409058246,0.0,0.0,1800.0,1573.5483982524524,2697.548627208148,,5511.0539592,0.0,0.0,0.0,0.0,1.3058703865160055,423.471042471042,768.0,129.0,0.0,0.0,603.0814889697176,0.0,0.0,0.0,0.0,0.0,0.0,1375.7717143505897,833.6877451088224,0.0,136.77916417391253,0.0
2,3,1,12,43636609.41789171,0.0,0.0,36765.78273832,29492.065584923082,0.0,0.0,1800.0,833.0256228013914,3732.700941810519,,5510.499266600001,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,281.6483891994246,0.0,0.0,0.0,0.0,0.0,0.0,1743.3320498771106,466.12740958230125,668.8978494623661,85.2498240196655,0.0
2,3,1,13,43636609.41789171,0.0,0.0,36571.86638731001,29867.086293106036,0.0,0.0,1800.0,941.8497659591283,3039.216792080722,,5495.0170807,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,388.2043333739798,0.0,0.0,0.0,0.0,0.0,0.0,1718.74574960968,490.7137098497321,0.0,62.931722735416265,0.0
2,3,1,14,43636609.41789171,0.0,0.0,35825.88855917,29176.20538545575,0.0,0.0,1800.0,761.855655436663,3103.629293345367,,5224.5116977,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,266.0147411464795,0.0,0.0,0.0,0.0,0.0,0.0,1783.1582508743252,426.3012085850867,0.0,69.53970570509686,0.0
